Country,Admin1,Facility_n,Facility_t,Ownership,Lat,Long,LL_source
Ethiopia,Oromiya,Gobele Kikirite Clinic,Clinic,MoH,9.288100000000000,41.902099999999900,Digitized from online map
Ethiopia,Oromiya,Goben Health Centre,Health Centre,MoH,9.216600000000000,37.299999999999900,Digitized from online map
Ethiopia,Oromiya,Gobesa Health Centre,Health Centre,,7.618600000000000,39.486199999999900,GPS
Ethiopia,Oromiya,Gobi Sheri Clinic,Clinic,MoH,8.587000000000000,34.655400000000000,Digitized from online map
Ethiopia,Oromiya,Gobiso Health Post,Health Post,MoH,4.429600000000000,37.978700000000000,Digitized from online map
Ethiopia,Oromiya,Gobiso Health Post,Health Post,MoH,4.433400000000000,37.989699999999900,Digitized from online map
Ethiopia,Oromiya,Gobu Guda Clinic,Clinic,MoH,9.951499999999990,36.646999999999900,Digitized from online map
Ethiopia,Oromiya,Gobu Guda Clinic,Clinic,MoH,9.957599999999990,36.641700000000000,Digitized from online map
Ethiopia,Oromiya,Goda Gela Clinic,Clinic,MoH,9.180000000000000,37.487299999999900,Digitized from online map
Ethiopia,Oromiya,Godana Clinic,Clinic,MoH,8.354200000000000,36.550500000000000,Digitized from online map
Ethiopia,Oromiya,Godelalo Clinic,Clinic,MoH,8.729100000000000,40.196399999999900,Digitized from online map
Ethiopia,Oromiya,Godino Clinic,Clinic,MoH,8.851800000000000,39.023699999999900,Digitized from online map
Ethiopia,Oromiya,Gofa Clinic,Clinic,MoH,7.453000000000000,40.801699999999900,Digitized from online map
Ethiopia,Oromiya,Gogakemese Clinic,Clinic,MoH,7.978300000000000,36.600900000000000,Digitized from online map
Ethiopia,Oromiya,Gogowisa Clinic,Clinic,MoH,9.152900000000000,41.460400000000000,Digitized from online map
Ethiopia,Oromiya,Gohatsion Health Centre,Health Centre,,10.002800000000000,38.241000000000000,GPS
Ethiopia,Oromiya,Gojo Health Centre,Health Centre,,9.256700000000000,38.075800000000000,GPS
Ethiopia,Oromiya,Gole Maya Clinic,Clinic,MoH,8.382099999999990,36.467199999999900,Digitized from online map
Ethiopia,Oromiya,Golemeda Clinic,Clinic,MoH,9.397399999999990,41.904200000000000,Digitized from online map
Ethiopia,Oromiya,Golje Clinic,Clinic,MoH,8.394000000000000,36.707099999999900,Digitized from online map
Ethiopia,Oromiya,Gololcha Health Post,Health Post,MoH,4.175700000000000,38.115499999999900,Digitized from online map
Ethiopia,Oromiya,Gololcha Health Post,Health Post,MoH,4.176400000000000,38.128599999999900,Digitized from online map
Ethiopia,Oromiya,Gololcha Health Post,Health Post,MoH,4.216600000000000,38.121699999999900,Digitized from online map
Ethiopia,Oromiya,Gombisa Clinic,Clinic,MoH,3.663400000000000,38.712899999999900,Digitized from online map
Ethiopia,Oromiya,Gombo Clinic,Clinic,MoH,9.039400000000000,34.761899999999900,Digitized from online map
Ethiopia,Oromiya,Gombohuwa Clinic,Clinic,MoH,9.228400000000000,35.659900000000000,Digitized from online map
Ethiopia,Oromiya,Gonde Health Centre,Health Centre,MoH,8.033300000000000,39.183300000000000,Digitized from online map
Ethiopia,Oromiya,Gongo Clinic,Clinic,MoH,8.500100000000000,38.990499999999900,Digitized from online map
Ethiopia,Oromiya,Gor Demo Clinic,Clinic,MoH,7.952400000000000,35.540300000000000,Digitized from online map
Ethiopia,Oromiya,Gora Saqeyo Health Post,Health Post,MoH,8.745400000000000,38.183700000000000,Digitized from online map
Ethiopia,Oromiya,Goray Health Post,Health Post,MoH,4.207600000000000,37.587600000000000,Digitized from online map
Ethiopia,Oromiya,Gorba Clinic,Clinic,MoH,9.148800000000000,38.328699999999900,Digitized from online map
Ethiopia,Oromiya,Gore Health Centre,Health Centre,,8.153300000000000,35.536099999999900,GPS
Ethiopia,Oromiya,Gorije Bikilal Clinic,Clinic,MoH,9.270500000000000,35.855699999999900,Digitized from online map
Ethiopia,Oromiya,Gorile Clinic,Clinic,MoH,4.073000000000000,38.576999999999900,Digitized from online map
Ethiopia,Oromiya,Gorile Clinic,Clinic,MoH,4.074000000000000,38.572800000000000,Digitized from online map
Ethiopia,Oromiya,Goro Abu Clinic,Clinic,MoH,8.753900000000000,41.418700000000000,Digitized from online map
Ethiopia,Oromiya,Goro Abu Clinic,Clinic,MoH,8.763500000000000,41.451099999999900,Digitized from online map
Ethiopia,Oromiya,Goro Bati Clinic,Clinic,MoH,8.857500000000000,40.471400000000000,Digitized from online map
Ethiopia,Oromiya,Goro Danisa Clinic,Clinic,MoH,9.094799999999990,38.231299999999900,Digitized from online map
Ethiopia,Oromiya,Goro Furto Clinic,Clinic,MoH,9.670299999999990,38.017299999999900,Digitized from online map
Ethiopia,Oromiya,Goro Health Centre,Health Centre,,6.991300000000000,40.471499999999900,GPS
Ethiopia,Oromiya,Goro Hodo Health Post,Health Post,MoH,9.237299999999990,41.648000000000000,Digitized from online map
Ethiopia,Oromiya,Goro Negeya Clinic,Clinic,MoH,8.861800000000000,41.861199999999900,Digitized from online map
Ethiopia,Oromiya,Goro Siyo Clinic,Clinic,MoH,9.370699999999990,42.302000000000000,Digitized from online map
Ethiopia,Oromiya,Gorojalela Clinic,Clinic,MoH,9.173800000000000,41.876600000000000,Digitized from online map
Ethiopia,Oromiya,Goroo Health Centre,Health Centre,MoH,8.816000000000000,38.739400000000000,Digitized from online map
Ethiopia,Oromiya,Gosa Dengoro Clinic,Clinic,MoH,8.227600000000000,38.745100000000000,Digitized from online map
Ethiopia,Oromiya,Gosahilo Clinic,Clinic,MoH,6.274000000000000,38.682400000000000,Digitized from online map
Ethiopia,Oromiya,Gosuwangi Clinic,Clinic,MoH,9.144600000000000,37.435099999999900,Digitized from online map
Ethiopia,Oromiya,Gotumiti Clinic,Clinic,MoH,9.156000000000000,37.153399999999900,Digitized from online map
Ethiopia,Oromiya,Guba Gutu Clinic,Clinic,MoH,8.792000000000000,40.674999999999900,Digitized from online map
Ethiopia,Oromiya,Gubahora Clinic,Clinic,MoH,8.230300000000000,36.727100000000000,Digitized from online map
Ethiopia,Oromiya,Guchi Clinic,Clinic,MoH,3.862800000000000,38.973999999999900,Digitized from online map
Ethiopia,Oromiya,Gude Dula Yabeta Health Post,Health Post,MoH,8.437400000000000,38.359699999999900,Digitized from online map
Ethiopia,Oromiya,Gude Dura Clinic,Clinic,MoH,7.158800000000000,38.813400000000000,Digitized from online map
Ethiopia,Oromiya,Gude Dura Clinic,Clinic,MoH,7.168400000000000,38.786499999999900,Digitized from online map
Ethiopia,Oromiya,Gudene Chala Sibere Clinic,Clinic,MoH,9.397500000000000,37.288300000000000,Digitized from online map
Ethiopia,Oromiya,Gudeta Bula Clinic,Clinic,MoH,7.711200000000000,37.320399999999900,Digitized from online map
Ethiopia,Oromiya,Gudeta Bula Health Post,Health Post,MoH,7.722400000000000,36.787599999999900,Digitized from online map
Ethiopia,Oromiya,Gudetu Dule Clinic,Clinic,MoH,8.887499999999990,35.861400000000000,Digitized from online map
Ethiopia,Oromiya,Gudetu Geneti Clinic,Clinic,MoH,9.477200000000000,37.113799999999900,Digitized from online map
Ethiopia,Oromiya,Gudeya Bila Clinic,Clinic,MoH,9.264799999999990,37.112499999999900,Digitized from online map
Ethiopia,Oromiya,Gudeya Bila Health Centre,Health Centre,MoH,9.372299999999990,36.962100000000000,Digitized from online map
Ethiopia,Oromiya,Gudina Abuna Clinic,Clinic,MoH,9.730200000000000,37.040100000000000,Digitized from online map
Ethiopia,Oromiya,Gudina Cheliya Clinic,Clinic,MoH,10.043699999999900,36.675100000000000,Digitized from online map
Ethiopia,Oromiya,Gudina Cheliya Clinic,Clinic,MoH,10.052099999999900,36.679400000000000,Digitized from online map
Ethiopia,Oromiya,Gudura Hudad & Clinic,Clinic,MoH,8.407800000000000,37.672100000000000,Digitized from online map
Ethiopia,Oromiya,Gulfi Ulanale Clinic,Clinic,MoH,9.501200000000000,37.026400000000000,Digitized from online map
Ethiopia,Oromiya,Guliso Health Centre,Health Centre,MoH,9.166600000000000,35.466600000000000,Digitized from online map
Ethiopia,Oromiya,Gumaro Shahi Limat Clinic,Clinic,MoH,8.134100000000000,35.487499999999900,Digitized from online map
Ethiopia,Oromiya,Gumaro Shahi Limat Clinic,Clinic,MoH,8.134800000000000,35.464700000000000,Digitized from online map
Ethiopia,Oromiya,Gumaro Shahi Limat Clinic,Clinic,MoH,8.142700000000000,35.471600000000000,Digitized from online map
Ethiopia,Oromiya,Gume Clinic,Clinic,MoH,7.944000000000000,36.635700000000000,Digitized from online map
Ethiopia,Oromiya,Gumer Buna Tekil Clinic,Clinic,MoH,7.963300000000000,36.988999999999900,Digitized from online map
Ethiopia,Oromiya,Gumer Buna Tekil Clinic,Clinic,MoH,7.976800000000000,36.977899999999900,Digitized from online map
Ethiopia,Oromiya,Gumero Kola Clinic,Clinic,MoH,5.989100000000000,38.570999999999900,Digitized from online map
Ethiopia,Oromiya,Gumiguma Clinic,Clinic,MoH,7.499600000000000,39.067900000000000,Digitized from online map
Ethiopia,Oromiya,Gundomeskel Health Centre,Health Centre,,10.221299999999900,38.703099999999900,GPS
Ethiopia,Oromiya,Gura Harecho Health Post,Health Post,MoH,8.079400000000000,39.334400000000000,Digitized from online map
Ethiopia,Oromiya,Guracha Haleta Clinic,Clinic,MoH,8.976200000000000,35.772599999999900,Digitized from online map
Ethiopia,Oromiya,Guracha Ujumo Clinic,Clinic,MoH,8.964600000000000,35.744199999999900,Digitized from online map
Ethiopia,Oromiya,Gure Clinic,Clinic,MoH,8.609200000000000,35.558999999999900,Digitized from online map
Ethiopia,Oromiya,Gure Dako Clinic,Clinic,MoH,7.715100000000000,36.212699999999900,Digitized from online map
Ethiopia,Oromiya,Guribodage Clinic,Clinic,MoH,8.021100000000000,36.525900000000000,Digitized from online map
Ethiopia,Oromiya,Gursum Clinic 1,Clinic,MoH,9.349500000000000,42.231999999999900,Digitized from online map
Ethiopia,Oromiya,Gursum Clinic 2,Clinic,MoH,9.351000000000000,42.254300000000000,Digitized from online map
Ethiopia,Oromiya,Gurura Health Centre,Health Centre,MoH,8.433299999999990,37.916600000000000,Digitized from online map
Ethiopia,Oromiya,Gute Jida Clinic,Clinic,MoH,8.889900000000000,35.581800000000000,Digitized from online map
Ethiopia,Oromiya,Gute Sado Clinic,Clinic,MoH,9.117500000000000,37.976300000000000,Digitized from online map
Ethiopia,Oromiya,Gutin Health Centre,Health Centre,MoH,9.567000000000000,36.618800000000000,Digitized from online map
Ethiopia,Oromiya,Guto Clinic,Clinic,MoH,4.826200000000000,38.880099999999900,Digitized from online map
Ethiopia,Oromiya,Gutu Andode Clinic,Clinic,MoH,9.665600000000000,37.991399999999900,Digitized from online map
Ethiopia,Oromiya,Gutu Reje Health Post,Health Post,MoH,6.403800000000000,38.620600000000000,Digitized from online map
Ethiopia,Oromiya,Guyemana Kuat Health Post,Health Post,MoH,9.537800000000000,38.584099999999900,Digitized from online map
Ethiopia,Oromiya,Gwala Dale Denibel Clinic,Clinic,MoH,9.063700000000000,38.889299999999900,Digitized from online map
Ethiopia,Oromiya,Gwanigwa Clinic,Clinic,MoH,6.372500000000000,38.278399999999900,Digitized from online map
Ethiopia,Oromiya,Habe Health Centre,Health Centre,MoH,7.816600000000000,39.783299999999900,Digitized from online map
Ethiopia,Oromiya,Habenilakicha Clinic,Clinic,MoH,7.372700000000000,38.930599999999900,Digitized from online map
Ethiopia,Oromiya,Hado Health Post,Health Post,MoH,4.985600000000000,37.556100000000000,Digitized from online map
Ethiopia,Oromiya,Hado Health Post,Health Post,MoH,5.041400000000000,37.555399999999900,Digitized from online map
Ethiopia,Oromiya,Hafarisa Waro Clinic,Clinic,MoH,6.167100000000000,38.173499999999900,Digitized from online map
Ethiopia,Oromiya,Hagere Mariam Health Centre,Health Centre,MoH,5.651200000000000,38.241000000000000,Digitized from online map
Ethiopia,Oromiya,Hagere Mariam Hospital,Hospital,Govt.,5.633300000000000,38.233300000000000,Digitized from online map
Ethiopia,Oromiya,Hageya Clinic,Clinic,MoH,9.268800000000000,37.192200000000000,Digitized from online map
Ethiopia,Oromiya,Hageya Clinic,Clinic,MoH,9.270600000000000,37.195900000000000,Digitized from online map
Ethiopia,Oromiya,Haile Mariam Hospital,Hospital,Govt.,8.341200000000000,39.149700000000000,Digitized from online map
Ethiopia,Oromiya,Haka Clinic,Clinic,MoH,9.491899999999990,42.401000000000000,Digitized from online map
Ethiopia,Oromiya,Haka Mulisi Clinic,Clinic,MoH,8.799899999999990,41.232199999999900,Digitized from online map
Ethiopia,Oromiya,Hakefela Clinic,Clinic,MoH,9.255699999999990,41.994799999999900,Digitized from online map
Ethiopia,Oromiya,Halehuwa Clinic,Clinic,MoH,9.230000000000000,35.626700000000000,Digitized from online map
Ethiopia,Oromiya,Halogoba Clinic,Clinic,MoH,8.228999999999990,40.547100000000000,Digitized from online map
Ethiopia,Oromiya,Hambiso Health Centre,Health Centre,MoH,9.873600000000000,38.659599999999900,Digitized from online map
Ethiopia,Oromiya,Hamibela Clinic,Clinic,MoH,6.625400000000000,40.070900000000000,Digitized from online map
Ethiopia,Oromiya,Hangadi Clinic,Clinic,MoH,5.878600000000000,38.767099999999900,Digitized from online map
Ethiopia,Oromiya,Hangadi Clinic,Clinic,MoH,5.923100000000000,38.720399999999900,Digitized from online map
Ethiopia,Oromiya,Hanto Health Centre,Health Centre,MoH,7.044300000000000,39.171300000000000,Digitized from online map
Ethiopia,Oromiya,Haqe Clinic,Clinic,MoH,7.744500000000000,39.997799999999900,Digitized from online map
Ethiopia,Oromiya,Hara Haji Clinic,Clinic,MoH,6.060600000000000,39.617500000000000,Digitized from online map
Ethiopia,Oromiya,Haramaya Health Centre,Health Centre,,9.386100000000000,42.019300000000000,GPS
Ethiopia,Oromiya,Harato Health Centre,Health Centre,,9.371700000000000,37.118699999999900,GPS
Ethiopia,Oromiya,Harawacha Health Centre,Health Centre,,9.175300000000000,41.335999999999900,GPS
Ethiopia,Oromiya,Hareba Fano Clinic,Clinic,MoH,8.548299999999990,40.411499999999900,Digitized from online map
Ethiopia,Oromiya,Hari Weyu Health Post,Health Post,MoH,4.673100000000000,38.150700000000000,Digitized from online map
Ethiopia,Oromiya,Harigeti Clinic,Clinic,MoH,8.735200000000000,41.731400000000000,Digitized from online map
Ethiopia,Oromiya,Harigeti Clinic,Clinic,MoH,8.814800000000000,41.724600000000000,Digitized from online map
Ethiopia,Oromiya,Harigeti Clinic,Clinic,MoH,9.055199999999990,40.574599999999900,Digitized from online map
Ethiopia,Oromiya,Hariro Clinic,Clinic,MoH,9.457900000000000,42.486600000000000,Digitized from online map
Ethiopia,Oromiya,Hariro Gult Clinic,Clinic,MoH,9.082000000000000,41.719700000000000,Digitized from online map
Ethiopia,Oromiya,Haro Aga Clinic,Clinic,MoH,9.714399999999990,37.109499999999900,Digitized from online map
Ethiopia,Oromiya,Haro Boro Clinic,Clinic,MoH,9.532700000000000,38.328099999999900,Digitized from online map
Ethiopia,Oromiya,Haro Chewaka Clinic,Clinic,MoH,8.919900000000000,36.192500000000000,Digitized from online map
Ethiopia,Oromiya,Haro Clinic,Clinic,MoH,7.810700000000000,36.688800000000000,Digitized from online map
Ethiopia,Oromiya,Haro Clinic,Clinic,MoH,8.365399999999990,35.663400000000000,Digitized from online map
Ethiopia,Oromiya,Haro Clinic,Clinic,MoH,9.555700000000000,37.958300000000000,Digitized from online map
Ethiopia,Oromiya,Haro Dewa Clinic,Clinic,MoH,7.904800000000000,35.453200000000000,Digitized from online map
Ethiopia,Oromiya,Haro Dogi Clinic,Clinic,MoH,8.563900000000000,36.176000000000000,Digitized from online map
Ethiopia,Oromiya,Haro Dogi Clinic,Clinic,MoH,8.567399999999990,36.176600000000000,Digitized from online map
Ethiopia,Oromiya,Haro Gudina Clinic,Clinic,MoH,10.039000000000000,37.010399999999900,Digitized from online map
Ethiopia,Oromiya,Haro Gute Health Post,Health Post,MoH,8.682200000000000,35.955800000000000,Digitized from online map
Ethiopia,Oromiya,Haro Kono Clinic,Clinic,MoH,8.547900000000000,37.866599999999900,Digitized from online map
Ethiopia,Oromiya,Haro Kutir And Clinic,Clinic,MoH,9.328200000000000,41.605899999999900,Digitized from online map
Ethiopia,Oromiya,Haro Limu Clinic 1,Clinic,MoH,9.947100000000000,36.181500000000000,Digitized from online map
Ethiopia,Oromiya,Haro Limu Clinic 2,Clinic,MoH,9.905099999999990,36.241599999999900,Digitized from online map
Ethiopia,Oromiya,Haro Limu Clinic 3,Clinic,MoH,9.843900000000000,36.314300000000000,Digitized from online map
Ethiopia,Oromiya,Haro Limu Clinic 4,Clinic,MoH,9.837400000000000,36.316099999999900,Digitized from online map
Ethiopia,Oromiya,Haro Limu Clinic 5,Clinic,MoH,9.770700000000000,36.271900000000000,Digitized from online map
Ethiopia,Oromiya,Haro Limu Health Post 1,Health Post,MoH,9.965500000000000,36.260500000000000,Digitized from online map
Ethiopia,Oromiya,Haro Limu Health Post 2,Health Post,MoH,9.908600000000000,36.238300000000000,Digitized from online map
Ethiopia,Oromiya,Haro Limu Health Post 3,Health Post,MoH,9.841200000000000,36.221699999999900,Digitized from online map
Ethiopia,Oromiya,Haro Mechara Clinic,Clinic,MoH,8.718900000000000,34.968899999999900,Digitized from online map
Ethiopia,Oromiya,Haro Mero Dadoma Clinic,Clinic,MoH,9.156900000000000,40.557499999999900,Digitized from online map
Ethiopia,Oromiya,Haro Milki Clinic,Clinic,MoH,6.392200000000000,38.535699999999900,Digitized from online map
Ethiopia,Oromiya,Haro Minya Clinic,Clinic,MoH,9.275100000000000,41.474299999999900,Digitized from online map
Ethiopia,Oromiya,Haro Sabu Health Centre,Health Centre,,8.908799999999990,35.221400000000000,GPS
Ethiopia,Oromiya,Haro Seden Clinic,Clinic,MoH,9.517700000000000,35.250100000000000,Digitized from online map
Ethiopia,Oromiya,Haroadi Clinic,Clinic,MoH,8.605200000000000,41.014000000000000,Digitized from online map
Ethiopia,Oromiya,Harobeke Clinic,Clinic,MoH,5.063900000000000,38.366199999999900,Digitized from online map
Ethiopia,Oromiya,Harobeke Clinic,Clinic,MoH,5.064000000000000,38.368200000000000,Digitized from online map
Ethiopia,Oromiya,Harodumal Health Centre,Health Centre,,6.762000000000000,40.171399999999900,GPS
Ethiopia,Oromiya,Haroji Wato Clinic,Clinic,MoH,9.097300000000000,35.025100000000000,Digitized from online map
Ethiopia,Oromiya,Haromegela Clinic,Clinic,MoH,8.282299999999990,35.251100000000000,Digitized from online map
Ethiopia,Oromiya,Harsu Wekilo Clinic,Clinic,MoH,6.086900000000000,38.657200000000000,Digitized from online map
Ethiopia,Oromiya,Hawesa Sasi Clinic,Clinic,MoH,8.783799999999990,34.737900000000000,Digitized from online map
Ethiopia,Oromiya,Hawo Clinic,Clinic,MoH,6.619000000000000,39.563899999999900,Digitized from online map
Ethiopia,Oromiya,Heba Hida Clinic,Clinic,MoH,5.792200000000000,39.383200000000000,Digitized from online map
Ethiopia,Oromiya,Hebana Weyira Clinic,Clinic,MoH,7.325500000000000,39.683700000000000,Digitized from online map
Ethiopia,Oromiya,Hebeno Clinic,Clinic,MoH,6.912400000000000,38.786099999999900,Digitized from online map
Ethiopia,Oromiya,Hekokara Clinic,Clinic,MoH,7.153300000000000,39.533400000000000,Digitized from online map
Ethiopia,Oromiya,Hela Gadula Health Post,Health Post,MoH,8.467300000000000,39.927900000000000,Digitized from online map
Ethiopia,Oromiya,Hena Clinic,Clinic,MoH,8.434900000000000,35.746299999999900,Digitized from online map
Ethiopia,Oromiya,Herawakuni Health Post,Health Post,MoH,6.660500000000000,39.035800000000000,Digitized from online map
Ethiopia,Oromiya,Herbunegaso Clinic,Clinic,MoH,9.853300000000000,37.000700000000000,Digitized from online map
Ethiopia,Oromiya,Herera Clinic,Clinic,MoH,7.956600000000000,38.907800000000000,Digitized from online map
Ethiopia,Oromiya,Herewajimate Clinic,Clinic,MoH,8.084099999999990,37.023499999999900,Digitized from online map
Ethiopia,Oromiya,Herolego Clinic,Clinic,MoH,9.946199999999990,37.116300000000000,Digitized from online map
Ethiopia,Oromiya,Herotumsa Clinic,Clinic,MoH,8.838900000000000,35.713200000000000,Digitized from online map
Ethiopia,Oromiya,Hibirebirhan Health Post,Health Post,MoH,8.713699999999990,35.011800000000000,Digitized from online map
Ethiopia,Oromiya,Hidabuabote Clinic,Clinic,MoH,8.827500000000000,35.274799999999900,Digitized from online map
Ethiopia,Oromiya,Hidakorma Health Post,Health Post,MoH,5.466300000000000,38.010500000000000,Digitized from online map
Ethiopia,Oromiya,Hidebu Tobi Clinic,Clinic,MoH,9.370699999999990,35.646900000000000,Digitized from online map
Ethiopia,Oromiya,Higo Health Post,Health Post,MoH,4.358400000000000,38.376399999999900,Digitized from online map
Ethiopia,Oromiya,Higo Health Post,Health Post,MoH,4.365100000000000,38.391599999999900,Digitized from online map
Ethiopia,Oromiya,Hinde Health Centre,Health Centre,MoH,10.066599999999900,36.399999999999900,Digitized from online map
Ethiopia,Oromiya,Hirmaye Clinic,Clinic,MoH,4.938300000000000,38.879199999999900,Digitized from online map
Ethiopia,Oromiya,Hirmaye Clinic,Clinic,MoH,4.939200000000000,38.882599999999900,Digitized from online map
Ethiopia,Oromiya,Hirna Health Centre,Health Centre,,9.222700000000000,41.141599999999900,GPS
Ethiopia,Oromiya,Hirna Town Clinic,Clinic,MoH,9.219099999999990,41.096299999999900,Digitized from online map
Ethiopia,Oromiya,Hisu Clinic,Clinic,MoH,7.154500000000000,40.219400000000000,Digitized from online map
Ethiopia,Oromiya,Hiyo Komele Clinic,Clinic,MoH,6.174500000000000,38.789400000000000,Digitized from online map
Ethiopia,Oromiya,Hoar Bacha Clinic,Clinic,MoH,8.605700000000000,36.715699999999900,Digitized from online map
Ethiopia,Oromiya,Hobok Clinic,Clinic,MoH,4.476000000000000,37.197400000000000,Digitized from online map
Ethiopia,Oromiya,Hogiso Clinic,Clinic,MoH,6.839100000000000,38.687899999999900,Digitized from online map
Ethiopia,Oromiya,Holeta Health Centre,Health Centre,,9.056600000000000,38.492800000000000,GPS
Ethiopia,Oromiya,Homa Health Centre,Health Centre,,9.072300000000000,35.692900000000000,GPS
Ethiopia,Oromiya,Homa Seriti Health Post,Health Post,MoH,8.732300000000000,35.942300000000000,Digitized from online map
Ethiopia,Oromiya,Homecho Riyana Clinic,Clinic,MoH,8.757000000000000,40.958500000000000,Digitized from online map
Ethiopia,Oromiya,Homi Clinic,Clinic,MoH,9.613700000000000,37.245100000000000,Digitized from online map
Ethiopia,Oromiya,Homu Didu Clinic,Clinic,MoH,8.263700000000000,35.493099999999900,Digitized from online map
Ethiopia,Oromiya,Hora Kore Clinic,Clinic,MoH,6.067700000000000,39.729799999999900,Digitized from online map
Ethiopia,Oromiya,Hora Kore Clinic,Clinic,MoH,6.227700000000000,39.780099999999900,Digitized from online map
Ethiopia,Oromiya,Horaboka Health Post,Health Post,MoH,7.080800000000000,39.954300000000000,Digitized from online map
Ethiopia,Oromiya,Horbate Health Post,Health Post,MoH,4.754800000000000,37.461500000000000,Digitized from online map
Ethiopia,Oromiya,Hufe Clinic,Clinic,MoH,9.036500000000000,41.506300000000000,Digitized from online map
Ethiopia,Oromiya,Hula Arba Clinic,Clinic,MoH,8.141299999999990,39.081899999999900,Digitized from online map
Ethiopia,Oromiya,Hulajeneta Clinic,Clinic,MoH,9.167700000000000,41.798099999999900,Digitized from online map
Ethiopia,Oromiya,Hule Menidera Clinic,Clinic,MoH,9.170299999999990,40.804200000000000,Digitized from online map
Ethiopia,Oromiya,Huluko Ititi Health Centre,Health Centre,MoH,7.263700000000000,39.082799999999900,Digitized from online map
Ethiopia,Oromiya,Hulukochekeso Clinic,Clinic,MoH,7.620300000000000,39.044199999999900,Digitized from online map
Ethiopia,Oromiya,Hulul Clinic,Clinic,MoH,7.718900000000000,39.695200000000000,Digitized from online map
Ethiopia,Oromiya,Hulul Clinic,Clinic,MoH,7.721200000000000,39.695900000000000,Digitized from online map
Ethiopia,Oromiya,Hulul Clinic,Clinic,MoH,7.721200000000000,39.695900000000000,Digitized from online map
Ethiopia,Oromiya,Humna Wakayo Clinic,Clinic,MoH,9.508300000000000,35.554699999999900,Digitized from online map
Ethiopia,Oromiya,Hunda Miboma Clinic,Clinic,MoH,9.245900000000000,41.180700000000000,Digitized from online map
Ethiopia,Oromiya,Hunde Dhaba Clinic,Clinic,MoH,8.625000000000000,40.527400000000000,Digitized from online map
Ethiopia,Oromiya,Hunde Jergna Bebela Clinic,Clinic,MoH,9.237500000000000,37.287399999999900,Digitized from online map
Ethiopia,Oromiya,Huntealola Clinic,Clinic,MoH,7.064400000000000,39.394399999999900,Digitized from online map
Ethiopia,Oromiya,Hurufa Clinic,Clinic,MoH,8.317100000000000,36.378500000000000,Digitized from online map
Ethiopia,Oromiya,Hurumu Health Centre,Health Centre,,8.345000000000000,35.689399999999900,GPS
Ethiopia,Oromiya,Huruta Dore Health Centre,Health Centre,MoH,8.512700000000000,39.587200000000000,Digitized from online map
Ethiopia,Oromiya,Huruta Health Centre,Health Centre,,8.140700000000000,39.341900000000000,GPS
Ethiopia,Oromiya,Ibada Gemechu Clinic,Clinic,MoH,9.103100000000000,42.247199999999900,Digitized from online map
Ethiopia,Oromiya,Ifa Clinic,Clinic,MoH,9.250000000000000,42.318100000000000,Digitized from online map
Ethiopia,Oromiya,Ifa Gelano Clinic,Clinic,MoH,8.527699999999990,34.845799999999900,Digitized from online map
Ethiopia,Oromiya,Ifa Haromaya Clinic,Clinic,MoH,9.414899999999990,41.978999999999900,Digitized from online map
Ethiopia,Oromiya,Ifedin Clinic,Clinic,MoH,9.218999999999990,42.244999999999900,Digitized from online map
Ethiopia,Oromiya,Ifeweraqisa Clinic,Clinic,MoH,8.886799999999990,35.740000000000000,Digitized from online map
Ethiopia,Oromiya,Igu Gute Clinic,Clinic,MoH,9.546400000000000,35.179299999999900,Digitized from online map
Ethiopia,Oromiya,Iguganti Clinic,Clinic,MoH,9.745799999999990,35.333599999999900,Digitized from online map
Ethiopia,Oromiya,Ijagi Clinic,Clinic,MoH,9.370699999999990,42.182899999999900,Digitized from online map
Ethiopia,Oromiya,Ijajji Health Centre,Health Centre,,8.990100000000000,37.324599999999900,GPS
Ethiopia,Oromiya,Ilalal Korke Clinic,Clinic,MoH,7.271700000000000,38.656599999999900,Digitized from online map
Ethiopia,Oromiya,Ilalewaqo Clinic,Clinic,MoH,8.439000000000000,38.420900000000000,Digitized from online map
Ethiopia,Oromiya,Ilasa Hagala Clinic,Clinic,MoH,6.986500000000000,40.067200000000000,Digitized from online map
Ethiopia,Oromiya,Ilu Goda Chefe Clinic,Clinic,MoH,10.247000000000000,38.772100000000000,Digitized from online map
Ethiopia,Oromiya,Ilu Gonde Clinic,Clinic,MoH,9.023899999999990,34.882199999999900,Digitized from online map
Ethiopia,Oromiya,Ilu Gonde Clinic,Clinic,MoH,9.046799999999990,34.830800000000000,Digitized from online map
Ethiopia,Oromiya,Ilusinbitu Clinic,Clinic,MoH,7.229200000000000,39.990699999999900,Digitized from online map
Ethiopia,Oromiya,Inago Health Centre,Health Centre,MoH,9.166600000000000,35.683300000000000,Digitized from online map
Ethiopia,Oromiya,Inchini Clinic,Clinic,MoH,9.308999999999990,38.377499999999900,Digitized from online map
Ethiopia,Oromiya,Inchini Health Centre,Health Centre,,9.308600000000000,38.372599999999900,GPS
Ethiopia,Oromiya,Ireyo Health Post,Health Post,MoH,8.567399999999990,35.849800000000000,Digitized from online map
Ethiopia,Oromiya,Itaya Health Centre,Health Centre,,8.125999999999990,39.237499999999900,GPS
Ethiopia,Oromiya,Jafero Clinic,Clinic,MoH,6.787200000000000,38.739800000000000,Digitized from online map
Ethiopia,Oromiya,Jara Health Centre,Health Centre,,7.369800000000000,40.511800000000000,GPS
