"Date","Price","Open","High","Low","Vol.","Change %"
"02/15/2017","22.8523","22.6400","22.8523","22.6400","","0.12%"
"02/14/2017","22.8248","22.7700","22.8248","22.6300","","0.07%"
"02/13/2017","22.8098","22.7700","22.8098","22.6176","","0.57%"
"02/10/2017","22.6810","22.7126","22.7236","22.5836","","0.23%"
"02/09/2017","22.6300","22.7540","22.8778","22.5500","","-1.06%"
"02/08/2017","22.8723","22.7540","22.8723","22.4200","","0.43%"
"02/07/2017","22.7750","22.7490","22.8348","22.6200","","0.69%"
"02/06/2017","22.6200","22.7440","22.8348","22.6200","","-0.72%"
"02/03/2017","22.7850","22.8090","22.8750","22.6550","","0.73%"
"02/02/2017","22.6200","22.7340","22.8250","22.6200","","0.00%"
"02/01/2017","22.6200","22.5200","22.8000","22.5200","","-0.31%"
"01/31/2017","22.6899","22.8353","22.8404","22.6523","","0.28%"
"01/30/2017","22.6261","22.7170","22.7550","22.5400","","-0.37%"
"01/27/2017","22.7100","22.8000","22.8170","22.6600","","-0.63%"
"01/26/2017","22.8530","22.7000","22.8530","22.5800","","0.00%"
"01/25/2017","22.8530","22.6950","22.8734","22.6000","","-0.09%"
"01/24/2017","22.8734","22.6950","22.8734","22.5300","","1.21%"
"01/23/2017","22.6000","22.6830","22.8294","22.4100","","-0.48%"
"01/20/2017","22.7100","22.7000","22.8000","22.6400","","-0.30%"
"01/19/2017","22.7791","22.6830","22.7791","22.5900","","0.01%"
"01/18/2017","22.7773","22.6275","22.7773","22.5845","","1.07%"
"01/17/2017","22.5367","22.6720","22.7500","22.5141","","-0.24%"
"01/16/2017","22.5900","22.7160","22.7600","22.5900","","-0.26%"
"01/13/2017","22.6500","22.7110","22.8000","22.5644","","-0.11%"
"01/12/2017","22.6750","22.6050","22.7750","22.4750","","0.53%"
"01/11/2017","22.5549","22.6440","22.7000","22.5141","","0.08%"
"01/10/2017","22.5367","22.5200","22.6600","22.3800","","0.00%"
"01/09/2017","22.5358","22.6330","22.6700","22.4977","","-0.50%"
"01/06/2017","22.6500","22.6830","22.7000","22.4500","","0.58%"
"01/05/2017","22.5200","22.5100","22.6330","22.4366","","0.09%"
"01/04/2017","22.5000","22.6123","22.6243","22.4423","","-0.19%"
"01/03/2017","22.5425","22.6598","22.6598","22.4598","","0.59%"
"01/02/2017","22.4100","22.5140","22.5200","22.4100","","0.04%"
"12/30/2016","22.4000","22.5840","22.5840","22.1800","","0.00%"
"12/29/2016","22.4000","22.5980","22.7000","22.3900","","-0.63%"
"12/28/2016","22.5425","22.4500","22.5980","22.4000","","0.64%"
"12/27/2016","22.4000","22.5530","22.5590","22.4000","","-0.38%"
"12/26/2016","22.4850","22.4850","22.4850","22.4850","","-0.53%"
"12/23/2016","22.6050","22.4550","22.7050","22.4350","","0.28%"
"12/22/2016","22.5425","22.6098","22.6098","22.4598","","-0.25%"
"12/21/2016","22.6000","22.6540","22.7200","22.4300","","0.98%"
"12/20/2016","22.3800","22.3500","22.6800","22.3300","","-0.97%"
"12/19/2016","22.6000","22.6410","22.7100","22.4800","","0.26%"
"12/16/2016","22.5425","22.5848","22.6398","22.4198","","0.00%"
"12/15/2016","22.5425","22.3998","22.7998","22.3898","","0.00%"
"12/14/2016","22.5425","22.5728","22.5898","22.1598","","0.00%"
"12/13/2016","22.5425","22.3600","22.5600","22.2900","","0.08%"
"12/12/2016","22.5250","22.5040","22.5500","22.3600","","-0.08%"
"12/09/2016","22.5425","22.5538","22.7998","22.3698","","0.00%"
"12/08/2016","22.5425","22.5538","22.5538","22.3998","","0.86%"
"12/07/2016","22.3500","22.3500","22.5400","22.3300","","0.00%"
"12/06/2016","22.3500","22.5220","22.5600","22.2600","","-0.85%"
"12/05/2016","22.5425","22.4730","22.6000","22.3400","","-0.01%"
"12/02/2016","22.5441","22.5012","22.5441","22.2782","","0.91%"
"12/01/2016","22.3400","22.4620","22.5000","22.3100","","-0.91%"
"11/30/2016","22.5441","22.4620","22.5441","22.2200","","0.08%"
"11/29/2016","22.5263","22.4620","22.5263","22.2200","","0.67%"
"11/28/2016","22.3770","22.4570","22.5000","22.1900","","-0.37%"
"11/25/2016","22.4600","22.4560","22.4670","22.3200","","0.58%"
"11/24/2016","22.3300","22.4460","22.4900","22.3200","","-0.73%"
"11/23/2016","22.4950","22.3200","22.4950","22.3000","","0.22%"
"11/22/2016","22.4450","22.4300","22.4639","22.3000","","0.56%"
"11/21/2016","22.3200","22.4300","22.4700","22.3200","","-0.57%"
"11/18/2016","22.4476","22.4883","22.6292","22.3792","","-0.09%"
"11/17/2016","22.4676","22.4190","22.4676","22.3000","","0.12%"
"11/16/2016","22.4400","22.4030","22.4600","22.3100","","-0.16%"
"11/15/2016","22.4751","22.4030","22.4751","22.3000","","0.07%"
"11/14/2016","22.4601","22.4030","22.5300","22.3000","","0.72%"
"11/11/2016","22.3000","22.3080","22.3200","22.2100","","-0.23%"
"11/10/2016","22.3512","22.3504","22.4934","22.2535","","-0.21%"
"11/09/2016","22.3990","22.4476","22.4656","22.2756","","0.49%"
"11/08/2016","22.2900","22.3770","22.4151","22.2880","","-0.45%"
"11/07/2016","22.3901","22.3710","22.4351","22.2600","","0.20%"
"11/04/2016","22.3451","22.3122","22.4372","22.2722","","0.38%"
"11/03/2016","22.2600","22.2600","22.4500","22.2600","","-0.80%"
"11/02/2016","22.4401","22.2600","22.4550","22.2000","","0.27%"
"11/01/2016","22.3790","22.3000","22.4250","22.2300","","-0.04%"
"10/31/2016","22.3889","22.3460","22.4000","22.1400","","0.66%"
"10/28/2016","22.2417","22.2857","22.3817","22.2417","","-0.04%"
"10/27/2016","22.2500","22.2800","22.3400","22.2400","","0.04%"
"10/26/2016","22.2401","22.2400","22.3604","22.2280","","-0.54%"
"10/25/2016","22.3604","22.2400","22.3703","22.2370","","-0.04%"
"10/24/2016","22.3703","22.3210","22.3901","22.2400","","-0.09%"
"10/21/2016","22.3900","22.3523","22.5123","22.3023","","0.67%"
"10/20/2016","22.2400","22.3070","22.3600","22.2175","","-0.49%"
"10/19/2016","22.3500","22.3070","22.3500","22.2000","","0.16%"
"10/18/2016","22.3151","22.2000","22.3300","22.2000","","0.52%"
"10/17/2016","22.2000","22.2920","22.3550","22.2000","","0.00%"
"10/14/2016","22.2000","22.2600","22.4200","22.2000","","-0.43%"
"10/13/2016","22.2951","22.2100","22.3550","22.1930","","0.25%"
"10/12/2016","22.2401","22.1900","22.3550","22.1680","","0.27%"
"10/11/2016","22.1801","22.2400","22.3050","22.1650","","-0.04%"
"10/10/2016","22.1900","22.2730","22.2800","22.1600","","-0.52%"
"10/07/2016","22.3050","22.3650","22.3680","22.2150","","-0.01%"
"10/06/2016","22.3071","22.2100","22.3250","22.1190","","0.57%"
"10/05/2016","22.1800","22.1800","22.2500","22.1190","","-0.10%"
"10/04/2016","22.2026","22.2090","22.2600","22.1190","","0.10%"
"10/03/2016","22.1800","22.2090","22.2550","22.1800","","0.00%"
"09/30/2016","22.1800","22.2000","22.2800","22.1490","","-0.41%"
"09/29/2016","22.2702","22.1700","22.2702","22.1190","","0.09%"
"09/28/2016","22.2500","22.0500","22.2600","22.0500","","0.04%"
"09/27/2016","22.2412","22.2222","22.2682","22.0332","","0.56%"
"09/26/2016","22.1168","22.2090","22.2600","22.1047","","-0.64%"
"09/23/2016","22.2600","22.2200","22.2600","22.1681","","0.60%"
"09/22/2016","22.1266","22.1600","22.2600","22.1145","","-0.06%"
"09/21/2016","22.1402","22.1600","22.3300","22.1190","","-0.04%"
"09/20/2016","22.1501","22.1600","22.2550","22.0692","","0.16%"
"09/19/2016","22.1157","22.2090","22.2500","22.0790","","-0.34%"
"09/16/2016","22.1902","22.2521","22.3221","22.1721","","0.45%"
"09/15/2016","22.0911","22.1500","22.2100","22.0750","","-0.09%"
"09/14/2016","22.1107","21.9300","22.2100","21.9300","","-0.04%"
"09/13/2016","22.1205","22.0800","22.2000","22.0562","","-0.04%"
"09/12/2016","22.1303","22.2391","22.3141","22.1303","","0.17%"
"09/09/2016","22.0921","22.1120","22.2521","22.0921","","-0.22%"
"09/08/2016","22.1401","22.2220","22.2270","22.1370","","0.22%"
"09/07/2016","22.0921","22.1400","22.1650","22.0750","","-0.09%"
"09/06/2016","22.1117","22.1650","22.1650","22.0750","","-0.22%"
"09/05/2016","22.1600","22.1650","22.2800","22.1100","","0.09%"
"09/02/2016","22.1400","22.0500","22.1900","22.0500","","0.05%"
"09/01/2016","22.1300","21.9300","22.2200","21.8750","","0.00%"
"08/31/2016","22.1300","21.9200","22.1700","21.8715","","0.04%"
"08/30/2016","22.1212","21.9300","22.3259","21.8675","","0.00%"
"08/29/2016","22.1202","21.9500","22.3100","21.8675","","-0.04%"
"08/26/2016","22.1300","21.9300","22.1800","21.8595","","-0.07%"
"08/25/2016","22.1451","21.9200","22.1550","21.8491","","0.29%"
"08/24/2016","22.0808","21.9200","22.1600","21.8000","","-0.04%"
"08/23/2016","22.0906","21.9200","22.1550","21.8475","","-0.09%"
"08/22/2016","22.1102","21.9220","22.1800","21.8475","","0.00%"
"08/19/2016","22.1112","21.9100","22.2232","21.8315","","0.27%"
"08/18/2016","22.0512","21.9100","22.1600","21.8315","","-0.04%"
"08/17/2016","22.0610","21.8500","22.1300","21.8000","","-0.09%"
"08/16/2016","22.0806","21.9100","22.2000","21.8275","","-0.09%"
"08/15/2016","22.1009","21.8940","22.1550","21.8275","","-0.04%"
"08/12/2016","22.1100","21.9084","22.2305","21.8000","","-0.09%"
"08/11/2016","22.1303","21.9000","22.1500","21.8000","","0.27%"
"08/10/2016","22.0706","21.8400","22.1000","21.8000","","-0.09%"
"08/09/2016","22.0902","21.8100","22.1100","21.8000","","0.09%"
"08/08/2016","22.0706","21.8940","22.1200","21.7781","","-0.13%"
"08/05/2016","22.1000","21.9000","22.1500","21.7955","","-0.02%"
"08/04/2016","22.1050","21.7900","22.1900","21.7900","","0.02%"
"08/03/2016","22.1000","21.8710","22.1900","21.7682","","0.04%"
"08/02/2016","22.0902","21.8900","22.2220","21.7782","","0.02%"
"08/01/2016","22.0854","21.8710","22.1050","21.8000","","-0.03%"
"07/29/2016","22.0913","21.8900","22.2131","21.7730","","0.31%"
"07/28/2016","22.0223","21.7600","22.0900","21.7600","","-0.13%"
"07/27/2016","22.0500","21.8800","22.0800","21.7730","","0.08%"
"07/26/2016","22.0321","21.7600","22.0900","21.7600","","-0.13%"
"07/25/2016","22.0615","21.8560","22.1800","21.7655","","0.03%"
"07/22/2016","22.0551","21.8600","22.1570","21.6886","","0.88%"
"07/21/2016","21.8618","21.8490","22.0800","21.6498","","-0.86%"
"07/20/2016","22.0504","22.0400","22.2400","21.6886","","-0.09%"
"07/19/2016","22.0700","21.6700","22.0700","21.6700","","0.77%"
"07/18/2016","21.9006","21.8430","22.0430","21.6886","","-1.13%"
"07/15/2016","22.1500","21.6900","22.1930","21.6300","","0.54%"
"07/14/2016","22.0314","21.7200","22.1500","21.7000","","-0.18%"
"07/13/2016","22.0706","21.7800","22.1050","21.7100","","0.78%"
"07/12/2016","21.9006","21.8390","22.2000","21.6886","","-0.86%"
"07/11/2016","22.0902","21.8310","22.1100","21.6483","","0.81%"
"07/08/2016","21.9124","21.7000","22.1742","21.6483","","-0.51%"
"07/07/2016","22.0256","21.6600","22.1360","21.6400","","0.02%"
"07/06/2016","22.0209","21.8331","22.1228","21.6500","","0.51%"
"07/05/2016","21.9100","21.6600","22.0800","21.6600","","0.00%"
"07/04/2016","21.9100","21.8080","22.0160","21.7000","","0.05%"
"07/01/2016","21.9000","21.7000","22.0731","21.6200","","-0.66%"
